Siriema HotSpot Analysis

Radius(m): 300
Number of Simulations: 1000
Confidence Limit(%): 95

Linear Distance(km)	Latitude		Longitude			HS			UCL			LCL
    32.138		-2.874295633		-44.375057784		  -0.129912		   0.452653		  -0.129912
    32.238		-2.875195291		-44.375067550		  -0.233000		   0.767000		  -0.233000
    32.338		-2.876093729		-44.375079757		  -0.137486		   0.445081		  -0.137486
    32.438		-2.876992166		-44.375090743		  -0.220999		   0.778996		  -0.220999
    32.538		-2.877891825		-44.375101730		  -0.121755		   0.460804		  -0.121755
    32.638		-2.878790262		-44.375113937		  -0.206996		   0.792985		  -0.206996
    32.737		-2.879689920		-44.375123702		  -0.195999		   0.803997		  -0.195999
    32.837		-2.880588358		-44.375117599		  -0.119425		   0.463135		  -0.119425
    32.937		-2.881486795		-44.375111495		  -0.199995		   0.799981		  -0.199995
    33.037		-2.882386454		-44.375104171		  -0.125834		   0.456731		  -0.125834
    33.137		-2.883286112		-44.375099288		  -0.223000		   0.777000		  -0.223000
    33.237		-2.884184549		-44.375091964		  -0.222998		   0.776993		  -0.222998
    33.337		-2.885082987		-44.375085861		  -0.232999		   0.766998		  -0.232999
    33.437		-2.885982645		-44.375079757		  -0.221167		   0.775080		  -0.221167
    33.537		-2.886882303		-44.375072433		  -0.135897		   0.444860		  -0.135897
    33.637		-2.887780741		-44.375067550		  -0.225514		   0.772337		  -0.225514
    33.737		-2.888652323		-44.374889327		  -0.136936		   0.443300		  -0.136936
    33.837		-2.889511698		-44.374620773		  -0.133739		   0.445216		  -0.133739
    33.937		-2.890371073		-44.374354659		  -0.131861		   0.449025		  -0.131861
    34.037		-2.891169413		-44.373959152		  -0.213181		   0.782993		  -0.213181
    34.137		-2.891915262		-44.373455001		  -0.208536		   0.784491		  -0.208536
    34.237		-2.892661112		-44.372950851		  -0.211164		   0.784893		  -0.211164
    34.337		-2.893375223		-44.372406417		  -0.196862		   0.802436		  -0.196862
    34.437		-2.894029520		-44.371786300		  -0.198667		   0.799659		  -0.198667
    34.537		-2.894683817		-44.371166183		  -0.193776		   0.805068		  -0.193776
    34.637		-2.895338114		-44.370546066		  -0.114181		   0.468374		  -0.114181
    34.737		-2.895993631		-44.369925948		  -0.214994		   0.784979		  -0.214994
